	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_oversampler__k_neighbors	param_model__subsample	param_model__n_estimators	param_model__min_child_weight	param_model__max_depth	param_model__gamma	param_model__eta	param_model__colsample_bytree	params	split0_test_accuracy	split1_test_accuracy	split2_test_accuracy	split3_test_accuracy	split4_test_accuracy	split5_test_accuracy	split6_test_accuracy	split7_test_accuracy	split8_test_accuracy	split9_test_accuracy	mean_test_accuracy	std_test_accuracy	rank_test_accuracy	split0_test_balanced_accuracy	split1_test_balanced_accuracy	split2_test_balanced_accuracy	split3_test_balanced_accuracy	split4_test_balanced_accuracy	split5_test_balanced_accuracy	split6_test_balanced_accuracy	split7_test_balanced_accuracy	split8_test_balanced_accuracy	split9_test_balanced_accuracy	mean_test_balanced_accuracy	std_test_balanced_accuracy	rank_test_balanced_accuracy
20	4.229545450210571	0.05633878983504563	0.145088529586792	0.009746042673966508	2	0.8	200	3	5	3	0.052222222222222225	0.8	{'oversampler__k_neighbors': 2, 'model__subsample': 0.8, 'model__n_estimators': 200, 'model__min_child_weight': 3, 'model__max_depth': 5, 'model__gamma': 3, 'model__eta': 0.052222222222222225, 'model__colsample_bytree': 0.8}	0.7682926829268293	0.7439024390243902	0.6829268292682927	0.7439024390243902	0.7037037037037037	0.6666666666666666	0.6666666666666666	0.75	0.7160493827160493	0.7037037037037037	0.7145814513700692	0.03419252040171978	25	0.6178315412186379	0.5073924731182796	0.7138888888888889	0.5073924731182796	0.5814840234881415	0.4513002364066194	0.5275413711583924	0.6685319289005925	0.5958972012506673	0.6290780141843971	0.5800338151732898	0.07727753146767397	29
21	18.7675861120224	0.1643296653663525	0.1473024845123291	0.00996973570441093	1	0.8	733	2	6	0	0.03111111111111111	0.7	{'oversampler__k_neighbors': 1, 'model__subsample': 0.8, 'model__n_estimators': 733, 'model__min_child_weight': 2, 'model__max_depth': 6, 'model__gamma': 0, 'model__eta': 0.03111111111111111, 'model__colsample_bytree': 0.7}	0.7926829268292683	0.7439024390243902	0.7317073170731707	0.8048780487804879	0.7407407407407407	0.7283950617283951	0.7407407407407407	0.7380952380952381	0.7654320987654321	0.8148148148148148	0.7601389426592678	0.030653430095625385	1	0.6355286738351255	0.503584229390681	0.6569444444444444	0.5459229390681003	0.606421108823305	0.502836879432624	0.5700945626477542	0.5851985955672592	0.5202470830473577	0.708983451536643	0.5835761967793294	0.0654683988662423	22
22	6.756242561340332	0.14461747297133767	0.1402815580368042	0.009059153767307293	3	0.9	377	4	9	7	0.03111111111111111	0.7	{'oversampler__k_neighbors': 3, 'model__subsample': 0.9, 'model__n_estimators': 377, 'model__min_child_weight': 4, 'model__max_depth': 9, 'model__gamma': 7, 'model__eta': 0.03111111111111111, 'model__colsample_bytree': 0.7}	0.7195121951219512	0.6829268292682927	0.6341463414634146	0.7073170731707317	0.691358024691358	0.6296296296296297	0.6419753086419753	0.7142857142857143	0.691358024691358	0.6296296296296297	0.6742138770594055	0.034695119863057476	84	0.482078853046595	0.4802867383512545	0.7541666666666668	0.5831093189964157	0.5743918249065812	0.49018912529550834	0.509338061465721	0.640223831468071	0.5743918249065812	0.5865248226950355	0.5674701067798431	0.08068239472578681	60
23	3.607169818878174	0.0556481940654036	0.1423367977142334	0.010666171463479006	4	0.6	200	5	10	7	0.1577777777777778	0.7	{'oversampler__k_neighbors': 4, 'model__subsample': 0.6, 'model__n_estimators': 200, 'model__min_child_weight': 5, 'model__max_depth': 10, 'model__gamma': 7, 'model__eta': 0.1577777777777778, 'model__colsample_bytree': 0.7}	0.7317073170731707	0.6829268292682927	0.6585365853658537	0.7073170731707317	0.6666666666666666	0.6049382716049383	0.6419753086419753	0.7380952380952381	0.7160493827160493	0.6296296296296297	0.6777842302232545	0.04278986347362174	79	0.4890232974910394	0.4650537634408602	0.7680555555555556	0.5869175627240143	0.5602074277434607	0.47600472813238764	0.5133569739952719	0.5851985955672592	0.5922367116601845	0.5905437352245863	0.5626598351534621	0.08356513474041687	73
24	12.207965850830078	0.1410920557731855	0.1436603307723999	0.0031363396192699436	3	0.6	822	2	9	5	0.1577777777777778	0.9	{'oversampler__k_neighbors': 3, 'model__subsample': 0.6, 'model__n_estimators': 822, 'model__min_child_weight': 2, 'model__max_depth': 9, 'model__gamma': 5, 'model__eta': 0.1577777777777778, 'model__colsample_bytree': 0.9}	0.7804878048780488	0.7073170731707317	0.6585365853658537	0.7317073170731707	0.6666666666666666	0.654320987654321	0.7037037037037037	0.7261904761904762	0.7037037037037037	0.7160493827160493	0.7048683701122724	0.03631532263158531	39	0.5282258064516129	0.49036738351254483	0.7722222222222221	0.4890232974910394	0.556546938152978	0.4401891252955083	0.5488179669030733	0.650976519640114	0.5814840234881415	0.6482269503546099	0.5706080233511844	0.09264062571141658	48
25	25.321480917930604	0.25702482688028694	0.15593931674957276	0.013505421313175394	4	1	911	1	7	0	0.03111111111111111	0.7	{'oversampler__k_neighbors': 4, 'model__subsample': 1, 'model__n_estimators': 911, 'model__min_child_weight': 1, 'model__max_depth': 7, 'model__gamma': 0, 'model__eta': 0.03111111111111111, 'model__colsample_bytree': 0.7}	0.7439024390243902	0.7682926829268293	0.7073170731707317	0.8048780487804879	0.7160493827160493	0.7037037037037037	0.7160493827160493	0.6666666666666666	0.7160493827160493	0.7777777777777778	0.7320686540198735	0.03912445906072501	20	0.4959677419354838	0.5212813620071685	0.5666666666666667	0.5459229390681003	0.5885762220697018	0.4846335697399527	0.5559101654846336	0.4560017555409261	0.48821779913063373	0.6114657210401891	0.5314643942683456	0.04778025619829787	98
26	6.210307502746582	0.0407935475614381	0.15442540645599365	0.016574171596282456	3	0.9	377	3	10	3	0.1577777777777778	1	{'oversampler__k_neighbors': 3, 'model__subsample': 0.9, 'model__n_estimators': 377, 'model__min_child_weight': 3, 'model__max_depth': 10, 'model__gamma': 3, 'model__eta': 0.1577777777777778, 'model__colsample_bytree': 1}	0.7682926829268293	0.6585365853658537	0.6951219512195121	0.7439024390243902	0.7283950617283951	0.6296296296296297	0.7160493827160493	0.7261904761904762	0.691358024691358	0.7283950617283951	0.7085871295220888	0.03896112475973779	34	0.5212813620071685	0.4587813620071685	0.7166666666666667	0.5073924731182796	0.595668420651262	0.49420803782505907	0.5599290780141843	0.6430765854728988	0.46671242278654773	0.7275413711583925	0.5691257779707628	0.09354077689052022	54
27	4.413563966751099	0.07832953857142497	0.156549334526062	0.019286044813045525	2	0.8	200	1	7	3	0.052222222222222225	0.9	{'oversampler__k_neighbors': 2, 'model__subsample': 0.8, 'model__n_estimators': 200, 'model__min_child_weight': 1, 'model__max_depth': 7, 'model__gamma': 3, 'model__eta': 0.052222222222222225, 'model__colsample_bytree': 0.9}	0.7682926829268293	0.7073170731707317	0.6951219512195121	0.7560975609756098	0.7037037037037037	0.6666666666666666	0.6790123456790124	0.7380952380952381	0.691358024691358	0.7283950617283951	0.7134060308857056	0.03160453411588763	26	0.6178315412186379	0.48655913978494625	0.7166666666666667	0.514336917562724	0.5814840234881415	0.5275413711583924	0.5386524822695035	0.6577792407285495	0.46671242278654773	0.6472813238770686	0.5754845129541178	0.0779885447222968	37
28	12.252535963058472	0.17146040580056238	0.1522576093673706	0.015672747163066318	4	1	555	2	6	0	0.2	0.8	{'oversampler__k_neighbors': 4, 'model__subsample': 1, 'model__n_estimators': 555, 'model__min_child_weight': 2, 'model__max_depth': 6, 'model__gamma': 0, 'model__eta': 0.2, 'model__colsample_bytree': 0.8}	0.7682926829268293	0.7317073170731707	0.7195121951219512	0.7926829268292683	0.7407407407407407	0.7160493827160493	0.691358024691358	0.7142857142857143	0.7407407407407407	0.7901234567901234	0.7405493181915945	0.031899568264902874	16	0.5174731182795699	0.4966397849462365	0.5819444444444445	0.5389784946236559	0.606421108823305	0.491725768321513	0.5336879432624113	0.4950625411454905	0.506062685884237	0.6907801418439717	0.5458776031574836	0.06040716946495532	93
29	12.349718832969666	0.10445867530725361	0.15023562908172608	0.012169232491688506	4	0.7	822	4	8	3	0.1577777777777778	0.8	{'oversampler__k_neighbors': 4, 'model__subsample': 0.7, 'model__n_estimators': 822, 'model__min_child_weight': 4, 'model__max_depth': 8, 'model__gamma': 3, 'model__eta': 0.1577777777777778, 'model__colsample_bytree': 0.8}	0.7560975609756098	0.7073170731707317	0.6585365853658537	0.7439024390243902	0.7037037037037037	0.691358024691358	0.7407407407407407	0.6904761904761905	0.691358024691358	0.7407407407407407	0.7124231083580677	0.029794600778493593	28	0.6108870967741935	0.48655913978494625	0.611111111111111	0.503584229390681	0.574163044307176	0.46548463356973996	0.5781323877068557	0.47355716480140436	0.5707313353160985	0.6624113475177306	0.5536621490279938	0.06396451913751545	85
30	5.9468320369720455	0.06301487602199875	0.1444019317626953	0.0029363492224788023	3	1	377	5	3	7	0.1788888888888889	0.9	{'oversampler__k_neighbors': 3, 'model__subsample': 1, 'model__n_estimators': 377, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__gamma': 7, 'model__eta': 0.1788888888888889, 'model__colsample_bytree': 0.9}	0.6707317073170732	0.7073170731707317	0.573170731707317	0.6829268292682927	0.6790123456790124	0.6296296296296297	0.6666666666666666	0.7142857142857143	0.691358024691358	0.6790123456790124	0.6694111068094808	0.03892730902528167	90	0.4543010752688172	0.49798387096774194	0.7152777777777777	0.5692204301075269	0.5709601159155037	0.49822695035460995	0.5275413711583924	0.6441737985516788	0.5707313353160985	0.6991725768321513	0.5747589302250299	0.082822219114565	38
31	9.715649938583374	0.09656972911590558	0.14971492290496827	0.015686515932184533	1	0.6	644	3	8	9	0.11555555555555555	0.8	{'oversampler__k_neighbors': 1, 'model__subsample': 0.6, 'model__n_estimators': 644, 'model__min_child_weight': 3, 'model__max_depth': 8, 'model__gamma': 9, 'model__eta': 0.11555555555555555, 'model__colsample_bytree': 0.8}	0.7317073170731707	0.6829268292682927	0.6341463414634146	0.7195121951219512	0.6790123456790124	0.6666666666666666	0.6049382716049383	0.7380952380952381	0.7654320987654321	0.6296296296296297	0.6852066933367746	0.05009868130652813	68	0.5969982078853046	0.47267025089605735	0.7541666666666668	0.5938620071684587	0.5746206055059864	0.5195035460992908	0.4960992907801418	0.6617292078121572	0.6206055059864256	0.5905437352245863	0.5880799024025075	0.07800620335074877	15
